PROCESO,AMBITO,ESTADO ELECCION,SUBNIVEL ENTIDAD,CARGO,TIPO ASOCIACION,SUJETO OBLIGADO,SIGLAS,NOMBRE COMPLETO,FECHA INICIO PROCESO,FECHA FIN PROCESO,FECHA HORA APROBACION,ESTATUS CONTABILIDAD,FECHA HORA CANCELACION,TOPE DE GASTOS,DIFERENCIA POR PRORRATEO,FINANCIEROS,OPERATIVOS DE LA CAMPAÑA,PRODUCCIÓN DE LOS MENSAJES PARA RADIO Y T.V.,PROPAGANDA,"PROPAGANDA EN DIARIOS, REVISTAS Y OTROS MEDIOS IMPRESOS",PROPAGANDA EN VÍA PÚBLICA,PROPAGANDA EXHIBIDA EN PÁGINAS DE INTERNET,PROPAGANDA UTILITARIA,TOTAL GASTOS
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 7-SAN FRANCISCO DEL RINCON,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,KAREN MICHEL GONZALEZ MARQUEZ,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,84351,21146.66,164334.3,,,95309.48,107141.28,472282.72
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 3-LEON,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,FERNANDO TORRES GRACIANO,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,56743.3,21146.66,30827.58,26564,192049.6,51709.48,109210.01,488250.63
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 13-VALLE DE SANTIAGO,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,ROCIO AMBRIZ ARREDONDO,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,2900,21146.66,158148.4,,42573.99,5309.48,164336.11,394414.64
PREFO-CAM-20/21,FEDERAL,NUEVO LEON,Distrito 2-APODACA,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,KARLA BETSABE QUIROZ PUENTE,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,11200,21146.66,91941.6,,,5309.48,155648.8,285246.54
PREFO-CAM-20/21,FEDERAL,YUCATAN,Distrito 2-PROGRESO,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,MARIA DEL CARMEN ORDAZ MARTINEZ,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,51054,24626.66,68802.5,,123540,5309.48,,273332.64
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 5-LEON,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,ECTOR JAIME RAMIREZ BARBA,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,57406,21146.66,66380.47,,,105309.48,135918.14,386160.75
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 14-ACAMBARO,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,ESTHER MANDUJANO TINAJERO,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,8700,21146.66,120849.18,,,5309.48,49586.01,205591.33
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 4-GUANAJUATO,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,JUAN CARLOS ROMERO HICKS,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,1600,77264.2,21146.66,203319.58,,223968.8,40944.68,186795.91,755039.83
PREFO-CAM-20/21,FEDERAL,CHIHUAHUA,Distrito 6-CHIHUAHUA,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,LAURA PATRICIA CONTRERAS DUARTE,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,55000.01,21146.66,115072,,304911.08,89989.48,42641.6,628760.83
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 6-LEON,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,ANA MARIA ESQUIVEL ARRONA,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,598.48,21146.66,148277.12,,,5309.48,233678.01,409009.75
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 2-SAN JUAN DEL RIO,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,MARCIA SOLORZANO GALLEGO,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,170125.81,21146.66,83495.06,,160113.67,138559.48,121968.2,695408.88
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 18-HUIXQUILUCAN DE DEGOLLADO,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,JOSE ANTONIO GARCIA GARCIA,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,78906.02,21146.66,334972.7,,14999.96,75309.48,188053.2,713388.02
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 12-CELAYA,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,SARAI NUÑEZ CERON,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,2460,21146.66,116125.86,,44080,11109.48,124568.41,319490.41
PREFO-CAM-20/21,FEDERAL,NUEVO LEON,Distrito 8-GUADALUPE,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,ALICIA JANETH LIZARRAGA CEPEDA,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,29900,21146.66,99710.12,96674.4,,5309.48,117911.21,370651.87
PREFO-CAM-20/21,FEDERAL,AGUASCALIENTES,Distrito 3-AGUASCALIENTES,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,PAULO GONZALO MARTINEZ LOPEZ,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,30083.26,21146.66,63336,,394571.24,127109.48,54227.97,690474.61
PREFO-CAM-20/21,FEDERAL,CHIHUAHUA,Distrito 8-CHIHUAHUA,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,CARMEN ROCIO GONZALEZ ALONSO,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,127732.85,21146.66,103852.41,,244036,5309.48,31356.92,533434.32
PREFO-CAM-20/21,FEDERAL,AGUASCALIENTES,Distrito 2-AGUASCALIENTES,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,MONICA BECERRA MORENO,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,27387.82,21146.66,147726,,132000,35309.4,98472.41,462042.29
PREFO-CAM-20/21,FEDERAL,YUCATAN,Distrito 3-MERIDA,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,ROMMEL AGHMED PACHECO MARRUFO,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,52551.85,24626.66,45059.1,28420,247100,5309.48,148208.58,551275.67
PREFO-CAM-20/21,FEDERAL,YUCATAN,Distrito 4-MERIDA,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,CECILIA ANUNCIACION PATRON LAVIADA,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,39022.34,24626.66,30145.5,,264480,5309.48,5607.44,369191.42
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 1-SAN LUIS DE LA PAZ,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,BERENICE MONTES ESTRADA,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,55003.32,21146.66,103114.14,,,50549.48,197497.61,427311.21
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 9-IRAPUATO,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,JORGE ALBERTO ROMERO VAZQUEZ,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,17658.14,21146.66,150429.38,,80918.87,55305.48,96148.41,421606.94
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 13-ECATEPEC DE MORELOS,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,ROSA ISELVA LARA MORALES,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,10000,21146.66,336844.09,,,5309.48,307400,680700.23
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 10-URIANGATO,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,KARLA ALEJANDRINA LANUZA HERNANDEZ,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,77720,21146.66,158862.23,,,105309.48,236346.01,599384.38
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 17-ECATEPEC DE MORELOS,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,IRMA DE LA LUZ BALDERRAMA CAMACHO,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,5000,21146.66,207662.38,,,5309.48,161240,400358.52
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 11-LEON,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,JORGE ARTURO ESPADAS GALVAN,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,60636,21146.66,108077.78,,32120,5309.48,227469.63,454759.55
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 1-CADEREYTA DE MONTES,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,SONIA ROCHA ACOSTA,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,27960,21146.66,37671,,,74701.48,90958.85,252437.99
PREFO-CAM-20/21,FEDERAL,NUEVO LEON,Distrito 9-LINARES,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,EDELMIRO CAVAZOS VALDES,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,360.87,21146.66,72142.72,,,5309.48,30740,129699.73
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 8-TULTITLAN DE MARIANO ESCOBEDO,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,DIANA ITZEL RODRIGUEZ ESPINOZA,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,70000,21146.66,231107.67,,160348.01,164740.48,36377.6,683720.42
PREFO-CAM-20/21,FEDERAL,NUEVO LEON,Distrito 6-MONTERREY,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,ANNIA SARAHI GOMEZ CARDENAS,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,57114.2,21146.66,34846.4,,132240,5309.48,122612,373268.74
PREFO-CAM-20/21,FEDERAL,COAHUILA,Distrito 2-SAN PEDRO,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,MARCELA CASTELLANOS RENTERIA,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,86452,21146.66,80682.64,,91625.87,11689.48,139200,430796.65
PREFO-CAM-20/21,FEDERAL,COAHUILA,Distrito 4-SALTILLO,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,ESTHER QUINTANA SALINAS,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,125349.15,21146.66,106546,,172015.4,196129.48,94934.4,716121.09
PREFO-CAM-20/21,FEDERAL,COAHUILA,Distrito 1-PIEDRAS NEGRAS,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,GUILLERMO ARTURO SANCHEZ GARCIA,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,96836,21146.66,125023.64,,39440,132996.66,33814,449256.96
PREFO-CAM-20/21,FEDERAL,COAHUILA,Distrito 5-TORREON,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,JORGE ZERMEÑO INFANTE,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,64183.94,21146.66,22293.21,,300094.4,297125.47,22649,727492.68
PREFO-CAM-20/21,FEDERAL,MORELOS,Distrito 1-CUERNAVACA,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,OSCAR DANIEL MARTINEZ TERRAZAS,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,21737.5,21146.66,36474.18,,458181.7,108913.83,43902.91,690356.78
PREFO-CAM-20/21,FEDERAL,TAMAULIPAS,Distrito 6-CIUDAD MANTE,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,VICENTE JAVIER VERASTEGUI OSTOS,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,67340.54,21146.66,64989.97,,185128.18,20389.48,62915.07,421909.9
PREFO-CAM-20/21,FEDERAL,TAMAULIPAS,Distrito 9-REYNOSA,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,GERARDO PEÑA FLORES,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,109366.67,21146.66,37581.68,,151231.48,33389.48,46674.34,399390.31
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 5-EL PUEBLITO,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,ERIKA DE LOS ANGELES DIAZ VILLALON,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,65940,21146.66,78300,,332400,83309.48,64036.99,645133.13
PREFO-CAM-20/21,FEDERAL,TAMAULIPAS,Distrito 3-RIO BRAVO,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,MA DEL CARMEN PEREZ ROSAS,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,117567.98,21146.66,46609.96,,92597.22,80309.48,57185.07,415416.37
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 22-NAUCALPAN DE JUAREZ,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,IVAN ARTURO RODRIGUEZ RIVERA,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,8600,21146.66,249654.5,,,5309.48,80055.6,364766.24
PREFO-CAM-20/21,FEDERAL,TAMAULIPAS,Distrito 2-REYNOSA,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,BLANCA LETICIA GUTIERREZ GARZA,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,92939.99,21146.66,94238.92,,243035.59,116109.48,118194.14,685664.78
PREFO-CAM-20/21,FEDERAL,MORELOS,Distrito 4-JOJUTLA,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,JULIO CESAR ORTIZ POPOCA,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,44953,21146.66,11542,,466011.1,51309.48,,594962.24
PREFO-CAM-20/21,FEDERAL,TAMAULIPAS,Distrito 8-TAMPICO,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,ROSA MARIA GONZALEZ AZCARRAGA,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,27081.09,21146.66,46609.96,,297978.49,55309.48,49185.06,497310.74
PREFO-CAM-20/21,FEDERAL,COAHUILA,Distrito 7-SALTILLO,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,LAURA KARINA RAMIREZ RAMIREZ,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,156000,21146.66,206533.48,,,19229.48,112972.4,515882.02
PREFO-CAM-20/21,FEDERAL,NUEVO LEON,Distrito 3-GRAL. ESCOBEDO,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,WENDY MARICELA CORDERO GONZALEZ,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,10154.5,21146.66,52200,,,5309.48,224361.4,313172.04
PREFO-CAM-20/21,FEDERAL,MORELOS,Distrito 5-YAUTEPEC,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,JOSE OMAR SEDANO GARCIA,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,31857.99,21146.66,81034.24,,64759.04,65309.48,297621.2,561728.61
PREFO-CAM-20/21,FEDERAL,MORELOS,Distrito 2-JIUTEPEC,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,RICARDO DORANTES SAN MARTIN,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,30762,21146.66,58909.44,,170422.1,283709.48,145174,710123.68
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 4-SANTIAGO DE QUERETARO,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,FELIPE FERNANDO MACIAS OLVERA,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,68110.26,21146.66,41656.68,,203676.8,123869.48,66390.4,524850.28
PREFO-CAM-20/21,FEDERAL,NUEVO LEON,Distrito 7-GARCIA,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,MANUEL FLORENTINO GONZALEZ FLORES,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,15000,21146.66,98397,,18560,205309.48,349670.8,708083.94
PREFO-CAM-20/21,FEDERAL,YUCATAN,Distrito 1-VALLADOLID,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,SERGIO ENRRIQUE CHALE CAUICH,04/04/2021,02/06/2021,29/04/2021 02:46:12 p.m.,ACTIVO,,1648189,,,47673.16,24626.66,69679.75,,64380,5309.48,,211669.05
PREFO-CAM-20/21,FEDERAL,MORELOS,Distrito 3-CUAUTLA,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,NANCY GUADALUPE ECHEVERRIA GUERRERO,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,17200,21146.66,183571,,0,5309.48,144038.65,371265.79
PREFO-CAM-20/21,FEDERAL,TAMAULIPAS,Distrito 5-CIUDAD VICTORIA,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,OSCAR DE JESUS ALMARAZ SMER,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,64356,21146.66,46609.96,,,5309.48,43185.06,180607.16
PREFO-CAM-20/21,FEDERAL,NUEVO LEON,Distrito 1-SANTA CATARINA,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,HECTOR ISRAEL CASTILLO OLIVARES,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,3309.09,21146.66,77569.2,,200390.04,5309.48,50339.36,358063.83
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 15-IRAPUATO,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,ITZEL JOSEFINA BALDERAS HERNANDEZ,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,103076.05,21146.66,126026.58,,42038.4,25309.48,124562.62,442159.79
PREFO-CAM-20/21,FEDERAL,GUERRERO,Distrito 2-IGUALA,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,YESENIA GALARZA CASTRO,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,160000,21146.66,76966,,89751.52,5309.48,113245,466418.66
PREFO-CAM-20/21,FEDERAL,TAMAULIPAS,Distrito 4-H. MATAMOROS,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,MONICA GONZALEZ GARCIA,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,52143.6,21146.66,311765.16,,191371.55,5309.48,81971.07,663707.52
PREFO-CAM-20/21,FEDERAL,TAMAULIPAS,Distrito 1-NUEVO LAREDO,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,JOSE SALVADOR ROSAS QUINTANILLA,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,30892.08,21146.66,88943.96,,235483.25,42809.48,104088.93,523364.36
PREFO-CAM-20/21,FEDERAL,COAHUILA,Distrito 3-MONCLOVA,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,JESUS ALFREDO PAREDES LOPEZ,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,104804,21146.66,94936.28,,78880,90309.49,54960.37,445036.8
PREFO-CAM-20/21,FEDERAL,NUEVO LEON,Distrito 5-MONTERREY,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,PAULA MAYELA PALOMO LEYVA,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,36000,21146.66,58481.4,,145000,85059.48,78485.6,424173.14
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 3-SANTIAGO DE QUERETARO,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,IGNACIO LOYOLA VERA,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,32960,21146.66,74850.62,,456571.82,5309.48,42125.4,632963.98
PREFO-CAM-20/21,FEDERAL,NUEVO LEON,Distrito 4-SAN NICOLAS DE LOS GARZA,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,PEDRO SALGADO ALMAGUER,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,1065.27,21146.66,45817.68,,410899.84,5309.48,97967.8,582206.73
PREFO-CAM-20/21,FEDERAL,TAMAULIPAS,Distrito 7-CIUDAD MADERO,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,JOAQUIN ANTONIO HERNANDEZ CORREA,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,108055.94,21146.66,67866.96,,131736.98,55309.48,229160.27,613276.29
PREFO-CAM-20/21,FEDERAL,COAHUILA,Distrito 6-TORREON,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,FERNANDO IZAGUIRRE VALDES,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,26060,21146.66,146597.33,,111924.47,5309.48,93994.68,405032.62
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 23-LERMA DE VILLADA,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,SANDRA CECILIA BARBERO SALAS,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,28800,21146.66,57997.68,,59267.88,100309.48,189080,456601.7
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 28-ZUMPANGO DE OCAMPO,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,DANIEL PARRA ANGELES,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,29500,21146.66,249933.89,,127890,105309.48,,533780.03
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 21-AMECAMECA DE JUAREZ,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,VICTOR CARRANZA GALINDO,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,30000,21146.66,,,,5309.48,,56456.14
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 2-SAN MIGUEL DE ALLENDE,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,RICARDO VILLARREAL GARCIA,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,59234.91,21146.66,141571.68,,27463.83,55309.48,120971.99,425698.55
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 38-TEXCOCO DE MORA,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,IVONNE BUSTAMANTE ALDANA,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,33290,21146.66,66697.57,,,200769.48,106574.16,428477.87
PREFO-CAM-20/21,FEDERAL,NUEVO LEON,Distrito 8-GUADALUPE,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,MA DE JESUS AGUIRRE MALDONADO,04/04/2021,02/06/2021,06/04/2021 12:20:54 a.m.,ACTIVO,,1648189,,,121299.44,1432.08,153353.75,10089.33,28861.89,51550.6,128065.55,494652.64
PREFO-CAM-20/21,FEDERAL,NUEVO LEON,Distrito 2-APODACA,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,ANDRES MAURICIO CANTU RAMIREZ,04/04/2021,02/06/2021,06/04/2021 12:20:54 a.m.,ACTIVO,,1648189,,,67742.56,1432.08,73054.4,7019.97,115911.7,61100.04,103088.21,429348.96
PREFO-CAM-20/21,FEDERAL,NUEVO LEON,Distrito 1-SANTA CATARINA,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,VERA GARCIA HINOJOSA,04/04/2021,02/06/2021,06/04/2021 12:20:54 a.m.,ACTIVO,,1648189,,,109793.44,1432.08,33986.84,3950.61,65133.59,4839.3,109955.17,329091.03
PREFO-CAM-20/21,FEDERAL,NUEVO LEON,Distrito 10-MONTERREY,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,KARINA MARLEN BARRON PERALES,04/04/2021,02/06/2021,06/04/2021 12:20:54 a.m.,ACTIVO,,1648189,,,162415.79,1432.08,187934.39,3950.61,299239.22,58888.3,188300.41,902160.8
PREFO-CAM-20/21,FEDERAL,NUEVO LEON,Distrito 12-BENITO JUAREZ,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,JOSE LUIS GARZA OCHOA,04/04/2021,02/06/2021,06/04/2021 12:20:54 a.m.,ACTIVO,,1648189,,,106231.07,1432.08,272542,3950.61,67501.75,33573.38,128171.81,613402.7
